class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
palms wrong,0.521939874,0.614494622,0.083732523,0.999991298,0.529104352,0.598054528,0.074881904,0.999992669,0.532682776,0.597955883,0.074888982,0.999993086,0.536661148,0.597698212,0.074824341,0.999994934,0.523657143,0.595177412,0.107503511,0.999980986,0.52310431,0.59333843,0.107633784,0.999971867,0.522757411,0.591856599,0.107671127,0.999983311,0.555230856,0.596667945,0.079621658,0.999992847,0.535461485,0.593547046,0.231364578,0.999973118,0.530769646,0.62874198,0.088230327,0.999988854,0.523838341,0.625204206,0.131653175,0.999926686,0.587419212,0.698324203,-0.017739762,0.999999881,0.523110747,0.647350967,0.330213368,0.999824226,0.568252623,0.83610183,-0.141115606,0.991797745,0.462118238,0.751179874,0.374034584,0.04122182,0.481192827,0.889127851,-0.267683178,0.986724436,0.385163367,0.793979645,0.279645354,0.088627599,0.456386477,0.91948247,-0.312146187,0.981831312,0.356128991,0.81528604,0.27560094,0.119928554,0.448809296,0.90504384,-0.298710674,0.982301354,0.36021775,0.8040694,0.237309963,0.121696956,0.454565108,0.893442035,-0.262930572,0.974025607,0.364133179,0.802102864,0.261721015,0.135598019,0.452611536,0.825982451,-0.132495433,0.999993801,0.41059804,0.781401753,0.131939247,0.999976933,0.358234257,0.65941149,-0.352155626,0.997097731,0.32225889,0.622689962,-0.004062261,0.810657501,0.277302802,0.876722276,-0.349831045,0.996874452,0.259318471,0.831252277,0.012732732,0.773193479,0.284086883,0.914817274,-0.357594997,0.989492297,0.266924024,0.863832235,0.017025871,0.851203382,0.191822812,0.926015913,-0.371238589,0.996944785,0.18144837,0.878858566,-0.009091741,0.887697875
palms wrong,0.518260539,0.616533101,0.04020723,0.999989092,0.527816951,0.599120736,0.036740031,0.999991655,0.532081723,0.598479569,0.036745302,0.999992013,0.536737323,0.597551763,0.036635585,0.999994457,0.521091819,0.597204089,0.067256801,0.999979079,0.520220876,0.595579445,0.067380272,0.999967933,0.519469321,0.594129741,0.067402266,0.999980271,0.55423969,0.595471263,0.074506082,0.99999249,0.530211627,0.5931741,0.217734143,0.999967575,0.527066052,0.628889441,0.0579772,0.999988437,0.518688798,0.62594533,0.09874481,0.999921739,0.58312428,0.69694525,-0.015383631,0.999999881,0.515642107,0.646676898,0.346058667,0.999814451,0.567271352,0.836178243,-0.142403498,0.992468834,0.446621269,0.771153569,0.386781991,0.041413851,0.478998721,0.889906704,-0.283761442,0.987778425,0.373664469,0.825485289,0.261931777,0.089569621,0.45621562,0.919549227,-0.337231219,0.983010411,0.349770963,0.838980615,0.252255738,0.120413326,0.448771179,0.905256033,-0.327802122,0.983490527,0.351048768,0.80997932,0.209631056,0.122220263,0.454229057,0.893740833,-0.280209482,0.975595951,0.357186675,0.808781445,0.241569042,0.13533771,0.451927096,0.82781595,-0.138644323,0.999993861,0.408317268,0.784604073,0.138067096,0.999975979,0.357809633,0.65756911,-0.359951228,0.996724427,0.320262939,0.623037636,0.035062805,0.794885993,0.278061837,0.876186192,-0.34668532,0.996413052,0.25717327,0.83096993,0.025525156,0.759387016,0.284667909,0.914745688,-0.341388762,0.98836726,0.249373674,0.8626917,0.027142886,0.83161521,0.192100555,0.929823756,-0.365188777,0.996494591,0.176233292,0.876907289,-0.004608999,0.875543237
palms wrong,0.505328119,0.619773984,0.016051795,0.999983847,0.511575222,0.60427314,0.009826071,0.99998939,0.51550597,0.603657663,0.009836863,0.99998951,0.519796729,0.602822363,0.009726373,0.999993384,0.5051983,0.602109551,0.039712839,0.999974072,0.504214942,0.60034883,0.039830588,0.99995774,0.503372252,0.598688304,0.039849713,0.999973714,0.537602186,0.599000096,0.046074539,0.999991596,0.514652073,0.594770372,0.185885623,0.999954224,0.514624715,0.63052994,0.034521341,0.999986887,0.506788909,0.627788603,0.074213356,0.999906421,0.577189624,0.692011118,-0.038719438,0.999999881,0.509191394,0.635476649,0.332394183,0.999765515,0.566316783,0.836379588,-0.130130678,0.993092835,0.448815435,0.751708984,0.351732582,0.042842098,0.475042164,0.889953911,-0.219785377,0.988827527,0.374227405,0.808465123,0.18055895,0.094033726,0.452872276,0.919522941,-0.273141235,0.984226763,0.345160723,0.833803833,0.161872923,0.124605834,0.444679886,0.905357897,-0.269420356,0.984709382,0.351536214,0.809154749,0.117901042,0.126609221,0.450261295,0.89383024,-0.216963261,0.977282047,0.354725063,0.824866712,0.15787892,0.139796421,0.446090311,0.828365564,-0.142887726,0.999993265,0.405140936,0.785005927,0.142316848,0.999970376,0.355476469,0.654519081,-0.345449328,0.996210694,0.320228994,0.619084001,0.064858817,0.779076636,0.277810037,0.875922203,-0.320960581,0.995928109,0.258982599,0.834684312,0.05880484,0.743956685,0.284985602,0.913828492,-0.309940726,0.98686564,0.263327003,0.874313414,0.059979998,0.809964776,0.191772968,0.932374656,-0.347460449,0.99607414,0.176769704,0.883956015,0.024196327,0.863171816
palms wrong,0.502407014,0.621592224,0.018499905,0.999966681,0.508937597,0.605948806,0.009244192,0.999981523,0.51256907,0.604876399,0.009248582,0.999981821,0.516464114,0.603656828,0.009125849,0.999989152,0.503225684,0.604567528,0.041067116,0.999955595,0.502559602,0.602895617,0.041184761,0.999927104,0.502030313,0.601306915,0.041203577,0.999952495,0.532810986,0.599620283,0.027563367,0.999988019,0.513403773,0.596899629,0.177107856,0.999914587,0.510756254,0.630855024,0.030102354,0.999980688,0.504271984,0.629115283,0.072619125,0.999847949,0.572729111,0.689977407,-0.052545141,0.999999881,0.503959596,0.638204277,0.309726536,0.999671638,0.565436482,0.836359203,-0.135190472,0.99365145,0.451328337,0.751198828,0.331018627,0.043304749,0.472784936,0.889635026,-0.220778614,0.989766836,0.377860129,0.80492276,0.164332002,0.096803032,0.449376583,0.918213665,-0.272129476,0.985316575,0.357338011,0.821898699,0.146287456,0.127334133,0.441203594,0.904371977,-0.267856896,0.985796213,0.356890529,0.809864163,0.102729186,0.129334584,0.446747243,0.892626524,-0.217940837,0.978779078,0.365856588,0.824023485,0.141831622,0.141982496,0.444393158,0.82883352,-0.139282107,0.999991357,0.404164255,0.787427127,0.138752252,0.999956191,0.355824172,0.654929936,-0.339024127,0.995780766,0.321062773,0.619280457,0.079076812,0.763662457,0.278270572,0.874248624,-0.294745386,0.995391965,0.263062596,0.833836317,0.081249043,0.723319232,0.284721941,0.910352707,-0.282427967,0.984634757,0.270710617,0.873306453,0.082635954,0.783646464,0.193199247,0.933672667,-0.322683126,0.995475173,0.182371154,0.883432567,0.05130934,0.84545058
palms wrong,0.501588285,0.622656584,0.001239218,0.999943674,0.508623064,0.608144045,-0.01019346,0.999971688,0.512065828,0.607325792,-0.010186485,0.999971926,0.515842795,0.606305182,-0.010309454,0.999983549,0.503440976,0.60649097,0.019856444,0.999932826,0.502992511,0.604913712,0.019974578,0.999888718,0.502664208,0.603393793,0.019972395,0.99992758,0.533176303,0.602434158,0.006632841,0.999983668,0.515090346,0.599173427,0.147723466,0.999874651,0.509404302,0.632912934,0.013456659,0.999973595,0.503365695,0.630900621,0.053538401,0.999794722,0.571370482,0.690404058,-0.069647424,0.999999881,0.506852508,0.638547719,0.285599262,0.999583066,0.560818434,0.836459756,-0.144314855,0.994125783,0.451604366,0.752169847,0.305184484,0.044597309,0.463802725,0.890007436,-0.219756037,0.990568638,0.382526219,0.804701149,0.144781038,0.099845737,0.441730887,0.918141544,-0.270504326,0.986176789,0.361456692,0.81974864,0.126072139,0.129837036,0.433689773,0.903712094,-0.266327709,0.98667109,0.361241043,0.812888741,0.082992904,0.131732598,0.438670635,0.892127752,-0.21724093,0.979981184,0.372139871,0.832009912,0.122430608,0.143528506,0.442428738,0.829341888,-0.136853963,0.999988258,0.404051155,0.790258229,0.136367053,0.999934971,0.353650421,0.65504384,-0.321317375,0.995352387,0.321052939,0.61767745,0.082956538,0.748565912,0.274051875,0.870604157,-0.269565374,0.99487251,0.263088912,0.833469033,0.087098964,0.699447989,0.279514611,0.907571793,-0.257667303,0.982110977,0.270648032,0.875798464,0.08859171,0.751558065,0.189744219,0.930182338,-0.296401292,0.994863153,0.181905597,0.88535887,0.055730172,0.824259937
palms wrong,0.501376569,0.623227119,0.024211343,0.999892354,0.50844717,0.609406352,0.012885315,0.999947727,0.511813283,0.608835399,0.012905677,0.999946654,0.515645564,0.607968748,0.012784181,0.99996984,0.503693461,0.607610941,0.043271583,0.999880075,0.503381908,0.606117368,0.043397848,0.999793947,0.503210902,0.604611695,0.043380804,0.999870837,0.535321355,0.60259223,0.028133994,0.99997139,0.516756296,0.599144399,0.170660689,0.999777734,0.508923292,0.633932412,0.035582934,0.999954402,0.503254712,0.631730497,0.076114938,0.999663293,0.573563039,0.692230999,-0.055743556,0.999999821,0.508787453,0.636097193,0.301526278,0.999454439,0.558081865,0.838929355,-0.136360675,0.994422317,0.45470351,0.753067017,0.319672048,0.043833084,0.458685547,0.893314481,-0.200502157,0.991040409,0.38448444,0.805285394,0.162983507,0.098818041,0.436278999,0.920943975,-0.249589399,0.986414015,0.363640904,0.819178283,0.144038811,0.128583685,0.427107722,0.905056655,-0.246580124,0.986980081,0.363363564,0.814995885,0.103552207,0.130369604,0.431243896,0.893499494,-0.198462531,0.980354726,0.375294864,0.833276391,0.141315177,0.141796306,0.442880064,0.830393612,-0.135375053,0.999985278,0.404365599,0.792659402,0.134883553,0.99991852,0.350894988,0.655317008,-0.296766818,0.994558632,0.320409715,0.617289841,0.085943773,0.72555691,0.27034694,0.870694935,-0.256686419,0.993972003,0.262707859,0.835279226,0.091273636,0.671633005,0.275538236,0.908001304,-0.24491775,0.978829324,0.270570427,0.881052613,0.093194589,0.718362808,0.186904818,0.931348264,-0.276334941,0.993827283,0.180860594,0.888900042,0.062753096,0.799777925
palms wrong,0.508524358,0.623788714,0.033269364,0.999856293,0.515897632,0.610231221,0.031670026,0.999930441,0.51935333,0.609626412,0.031715825,0.999928594,0.523301065,0.608704686,0.031372014,0.999960601,0.510861039,0.608221114,0.060285091,0.999842644,0.510462701,0.60653007,0.060525171,0.999720335,0.510164797,0.604822934,0.060420774,0.99983114,0.543003201,0.604429781,0.072138622,0.999960542,0.522901714,0.600995064,0.212984517,0.999700844,0.516725421,0.634743452,0.058516067,0.999936342,0.510349393,0.632041872,0.097988546,0.999557734,0.577132702,0.694645047,-0.011400648,0.999999762,0.506905198,0.638159811,0.338953584,0.999281585,0.557188928,0.840340734,-0.086012937,0.994489014,0.454091609,0.758937418,0.358436286,0.042219672,0.454534054,0.896569669,-0.156677216,0.990962803,0.372560322,0.806042552,0.194388539,0.096681692,0.431665599,0.925152838,-0.200384259,0.985571802,0.350290775,0.81749171,0.191801831,0.126707807,0.422431052,0.908863068,-0.198914915,0.986271143,0.347563386,0.814283252,0.150791064,0.128279358,0.426600069,0.896035731,-0.155343384,0.979457378,0.360967696,0.830378652,0.177145034,0.139404699,0.444060951,0.830430031,-0.134789631,0.999980867,0.404672325,0.796932518,0.134346217,0.999896109,0.348805159,0.656191051,-0.271791279,0.99359858,0.318255275,0.619206786,0.07451798,0.705755353,0.268068343,0.870941341,-0.259291351,0.993196964,0.258640945,0.840957105,0.069031887,0.653449118,0.272528827,0.908179283,-0.249574855,0.976598442,0.266256452,0.887664258,0.069870628,0.695179582,0.182791203,0.932056367,-0.282164246,0.992750287,0.175177172,0.896129906,0.04014945,0.7821064
palms wrong,0.530707061,0.62836051,0.1229579,0.999841034,0.540432394,0.616405368,0.1082986,0.999923527,0.543750405,0.616200984,0.108325779,0.999920905,0.547478318,0.615748703,0.108200595,0.999956429,0.537110448,0.615511179,0.146088004,0.999825835,0.537529469,0.614806831,0.1462318,0.999690056,0.538034379,0.613903105,0.146182641,0.999819934,0.56884253,0.62127012,0.088252738,0.999952853,0.553321123,0.618666708,0.263956189,0.999679923,0.535667479,0.643085659,0.118448257,0.999917626,0.530927539,0.6422382,0.169009402,0.999478042,0.59149462,0.707964182,-0.011263615,0.999999702,0.525195599,0.677101731,0.357754171,0.999170661,0.55764401,0.845726907,-0.08935006,0.994346738,0.456124067,0.772419572,0.392382234,0.042151228,0.452340037,0.89725703,-0.140714198,0.990545392,0.36966151,0.807071567,0.290092111,0.09543997,0.427209198,0.926031709,-0.180654734,0.984062374,0.349896461,0.815834403,0.281145424,0.123967633,0.417696387,0.909569681,-0.171626732,0.984775007,0.347584456,0.81382066,0.240995973,0.125303626,0.422730982,0.896649778,-0.136287451,0.977468133,0.35448736,0.823769271,0.269288778,0.1364467,0.449229896,0.832368731,-0.134361267,0.99997735,0.410834014,0.80314362,0.133883387,0.99988085,0.34832412,0.658025742,-0.237346023,0.992219925,0.31720525,0.62447989,0.084577188,0.681626797,0.266424745,0.871082306,-0.227803662,0.992421269,0.256461889,0.842459381,0.088148423,0.631113529,0.272808045,0.907642245,-0.218419403,0.973944485,0.263999462,0.887936831,0.089582309,0.672255814,0.182173267,0.932495713,-0.240354568,0.991835773,0.172991782,0.900530577,0.057014458,0.764397383
palms wrong,0.543308735,0.633812904,0.143896908,0.999820471,0.553972721,0.623108864,0.127726063,0.999911726,0.556984603,0.623191655,0.127739102,0.999908209,0.560326457,0.62314415,0.127657443,0.99994868,0.551127851,0.622643232,0.165571541,0.999799132,0.551758468,0.62239778,0.165690273,0.99964875,0.552476168,0.621910751,0.165634468,0.99980253,0.581270099,0.633199871,0.094618037,0.99993962,0.568493903,0.630058348,0.27105996,0.999654531,0.546918273,0.649675369,0.134037167,0.999892116,0.543057978,0.648843825,0.18453604,0.999389887,0.599274635,0.717314482,-0.011243751,0.999999642,0.536669493,0.690119803,0.35556671,0.999139726,0.558082104,0.846531928,-0.090097435,0.993785143,0.457952678,0.774102986,0.397052467,0.04396189,0.449587762,0.898325562,-0.147275075,0.989771843,0.366722941,0.806884408,0.308038622,0.098789997,0.425303042,0.92680192,-0.188084975,0.982294798,0.348375499,0.81472224,0.299383789,0.125970423,0.41609174,0.910706878,-0.180756778,0.982995927,0.344902664,0.813550711,0.257908225,0.127103001,0.42067486,0.897664726,-0.143964812,0.975059748,0.352070481,0.820163488,0.286785275,0.138772428,0.451822817,0.832910538,-0.13148652,0.999977291,0.415539414,0.804211378,0.131021231,0.999882698,0.347855181,0.660934806,-0.232279062,0.991554797,0.317336321,0.626324236,0.084208168,0.664534688,0.266299874,0.871113896,-0.210182235,0.991999507,0.25648886,0.842049241,0.102489091,0.621355832,0.271693558,0.908010542,-0.199263364,0.972474575,0.263318598,0.886152804,0.105431482,0.661416888,0.181963295,0.935705483,-0.216864154,0.991250575,0.172598094,0.898264647,0.072404869,0.757706702
palms wrong,0.556914151,0.635948598,0.154222682,0.999829888,0.568901658,0.626325607,0.13983725,0.999916017,0.572007,0.626993299,0.139847755,0.999912679,0.575502336,0.627603531,0.1398011,0.999950886,0.565035999,0.625555634,0.175731972,0.999807715,0.564935088,0.6255548,0.175829738,0.999665439,0.564886689,0.625238717,0.175765336,0.999813616,0.594212294,0.642611682,0.111556873,0.999941111,0.579633117,0.636534691,0.278948307,0.999675333,0.559382021,0.652517736,0.145897001,0.999895215,0.555228412,0.650564134,0.193769947,0.999413013,0.605425477,0.727481186,0.001252864,0.999999642,0.543200076,0.699860513,0.356208831,0.999156833,0.558132529,0.847542763,-0.095065631,0.993525386,0.457888037,0.777041495,0.402006805,0.048090875,0.449829191,0.898483634,-0.180522576,0.989426076,0.363103032,0.806731999,0.33310315,0.103159815,0.425620705,0.927342057,-0.223815128,0.981387019,0.34504056,0.814594805,0.325637937,0.128142565,0.416502476,0.911379039,-0.208606333,0.98203963,0.342781693,0.813504517,0.282771528,0.129143491,0.421202481,0.898602843,-0.177033767,0.973787308,0.34995088,0.819340765,0.311849535,0.14172107,0.455142438,0.832995713,-0.127406791,0.999978065,0.418945789,0.803637624,0.126946881,0.999887288,0.347793162,0.662611127,-0.22181645,0.991173446,0.315181315,0.626968145,0.077237979,0.660439074,0.266359001,0.870742679,-0.212402299,0.99199599,0.256858766,0.843409538,0.089135177,0.622502625,0.271526515,0.909043968,-0.203942731,0.972067177,0.263533294,0.886867821,0.091338716,0.664770842,0.181885466,0.935763419,-0.231128365,0.991280437,0.174244761,0.900426149,0.056951396,0.762074888
palms wrong,0.568396449,0.639468491,0.194106698,0.999840915,0.58031106,0.629959166,0.17782557,0.999921024,0.583113313,0.630965471,0.177858323,0.999917686,0.586221993,0.632011712,0.177839309,0.999953628,0.577028513,0.629239917,0.217494294,0.999818087,0.577095628,0.629506469,0.217607453,0.999683976,0.577329755,0.629480422,0.217555404,0.999825656,0.60323745,0.648617327,0.135133401,0.999942839,0.59256357,0.642051101,0.317908466,0.999696851,0.569758773,0.656508207,0.179084137,0.999899268,0.566405535,0.654689968,0.23167856,0.99944514,0.608928621,0.736380875,0.005472247,0.999999642,0.554445863,0.707742572,0.390812099,0.99918896,0.555015683,0.84748894,-0.12503168,0.992456555,0.460009992,0.776702583,0.431406885,0.051289205,0.449281365,0.898511589,-0.25591585,0.988759935,0.361663133,0.806247056,0.367987871,0.109632596,0.425355732,0.928115964,-0.307939827,0.980478227,0.338395536,0.81578356,0.364539802,0.132409245,0.416426122,0.911693275,-0.296478122,0.981114626,0.340361863,0.813455462,0.319229573,0.133347437,0.420986563,0.898693383,-0.253842294,0.972289026,0.347623765,0.817233264,0.345954567,0.147484586,0.454987764,0.834469497,-0.130684674,0.999979019,0.421419561,0.805006742,0.130214363,0.99989301,0.348012954,0.665155768,-0.233617499,0.990520179,0.315375775,0.63293463,0.085516356,0.651877582,0.264367759,0.874215961,-0.227285028,0.99197036,0.256962091,0.844691217,0.082639039,0.622156739,0.270340264,0.915289938,-0.215476081,0.971760035,0.262621373,0.885734439,0.083146907,0.670678496,0.179445326,0.939664483,-0.260247201,0.991368413,0.174636096,0.899909735,0.049473338,0.767314374
palms wrong,0.61060971,0.648554027,0.224130824,0.999856055,0.623546243,0.645151198,0.210843876,0.999928534,0.626106143,0.647573054,0.210865423,0.999925435,0.628874958,0.650217474,0.210865498,0.999957979,0.620721638,0.643384278,0.247204855,0.999835312,0.621042073,0.644200504,0.247275546,0.999714077,0.621508956,0.645019829,0.247208998,0.999842405,0.639590263,0.672513664,0.172313169,0.999948025,0.631921411,0.666014671,0.337875694,0.999725878,0.608751178,0.667418897,0.208995104,0.999908566,0.605421901,0.664151609,0.256656617,0.999497592,0.621069551,0.754566014,0.021823874,0.999999642,0.569096506,0.723481715,0.403603971,0.999250472,0.549995065,0.845572829,-0.134647459,0.99111557,0.466195911,0.776040435,0.434355348,0.060162999,0.450950712,0.897185087,-0.290953219,0.988176823,0.363414586,0.803685904,0.357556701,0.124140367,0.426943719,0.924755752,-0.345058769,0.980153382,0.339681298,0.810145676,0.348668784,0.144562513,0.417641968,0.908960104,-0.339344203,0.980748653,0.341679811,0.81242162,0.303563297,0.146178171,0.42117101,0.896178961,-0.291446626,0.971740067,0.349233091,0.812779307,0.334860533,0.162354216,0.457896531,0.834801555,-0.131901309,0.999980748,0.428993285,0.804663539,0.131482303,0.999902189,0.349025726,0.666892886,-0.237110168,0.99071455,0.318704158,0.634809554,0.083765365,0.661933661,0.263483822,0.878457904,-0.22801289,0.992376447,0.257147074,0.84431684,0.079583965,0.639899611,0.27040118,0.922050416,-0.233561277,0.972785354,0.260252059,0.882537544,0.081297457,0.689062178,0.176199108,0.939643979,-0.282956421,0.991850078,0.172827512,0.892712533,0.043163635,0.781032562
palms wrong,0.623741865,0.654390752,0.230770394,0.999870121,0.636675298,0.65371424,0.218401194,0.999935448,0.638725698,0.656519949,0.218392298,0.999932647,0.641077101,0.659560323,0.218388751,0.999962032,0.634392917,0.651602089,0.25360024,0.999851167,0.634577215,0.652498543,0.253666371,0.999741733,0.634885073,0.653387487,0.253582656,0.999857664,0.648928165,0.685122311,0.181867391,0.999952912,0.64160049,0.676325977,0.340632498,0.999752581,0.618498206,0.670833468,0.215876818,0.999917269,0.615447402,0.667726755,0.261728346,0.999546349,0.623442769,0.758749783,0.032542348,0.999999642,0.571722806,0.726967156,0.399427831,0.999312043,0.549648881,0.842101336,-0.13349624,0.991051793,0.466042668,0.776875496,0.435922801,0.066906005,0.451681465,0.8938272,-0.301319063,0.988308787,0.364062488,0.802805662,0.374162614,0.137237892,0.427287012,0.919092894,-0.352918208,0.980684519,0.340417624,0.809097469,0.367554605,0.156764999,0.417833328,0.906770289,-0.34718734,0.981236339,0.342748523,0.812323451,0.325097501,0.159227192,0.423398733,0.894255102,-0.301312029,0.972409546,0.350204378,0.811999977,0.353518188,0.176836848,0.457930714,0.831340015,-0.128690258,0.999982357,0.428707272,0.800409555,0.128349185,0.999910772,0.349125534,0.669764459,-0.215686157,0.991199315,0.31961146,0.634737551,0.070844531,0.670566082,0.261651158,0.881085277,-0.228693694,0.992807925,0.257169813,0.843833029,0.071015902,0.655653298,0.26910454,0.924080908,-0.227206901,0.974164069,0.2604388,0.881321669,0.070026301,0.707205176,0.175501034,0.942546487,-0.262209743,0.992299139,0.173122287,0.892482579,0.037174907,0.792763948
